"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","button_pressed","key_press","rt_audio","designation","responded_to_audio","N","TYPE","HIT","FA","HIT_1B","HIT_2B","HIT_3B","FA_1B","FA_2B","FA_3B"
"audio-keyboard-response","170","514136","0.0-1.0-1.4-1.153-0.153","968","letters/3.wav","","32","968","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","171","516656","0.0-1.0-1.4-1.154-0.154","1000","letters/3.wav","","32","1000","n-back-trial","1","1","T","1","","","","","","",""
"html-button-response","172","519320","0.0-1.0-1.4-2.4","2663","<p>You may take a short break if you wish.</p><p>Click the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","",""
"html-button-response","173","520288","0.0-1.0-1.5-0.5","967","<p>You will now complete a <strong>1-back.</strong></p><p>Remember, this means that you should press SPACEBAR every time the sound you hear matches the one presented <strong>1</strong> position(s) previously.</p>","0","","","","","","","","","","","","","",""
"audio-keyboard-response","174","522796","0.0-1.0-1.5-1.155-0.155","null","letters/1.wav","","null","null","n-back-trial","0","1","FIRSTS","","0","","","","","",""
"audio-keyboard-response","175","525317","0.0-1.0-1.5-1.156-0.156","1120","letters/1.wav","","32","1120","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","176","527827","0.0-1.0-1.5-1.157-0.157","null","letters/3.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","177","530337","0.0-1.0-1.5-1.158-0.158","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","178","532857","0.0-1.0-1.5-1.159-0.159","949","letters/2.wav","","32","949","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","179","535359","0.0-1.0-1.5-1.160-0.160","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","180","537867","0.0-1.0-1.5-1.161-0.161","null","letters/5.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","181","540369","0.0-1.0-1.5-1.162-0.162","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","182","542888","0.0-1.0-1.5-1.163-0.163","null","letters/4.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","183","545408","0.0-1.0-1.5-1.164-0.164","909","letters/4.wav","","32","909","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","184","547917","0.0-1.0-1.5-1.165-0.165","1000","letters/4.wav","","32","1000","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","185","550438","0.0-1.0-1.5-1.166-0.166","null","letters/7.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","186","552949","0.0-1.0-1.5-1.167-0.167","1072","letters/7.wav","","32","1072","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","187","555468","0.0-1.0-1.5-1.168-0.168","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","188","557989","0.0-1.0-1.5-1.169-0.169","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","189","560499","0.0-1.0-1.5-1.170-0.170","949","letters/1.wav","","32","949","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","190","563019","0.0-1.0-1.5-1.171-0.171","null","letters/5.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","191","565520","0.0-1.0-1.5-1.172-0.172","null","letters/8.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","192","568039","0.0-1.0-1.5-1.173-0.173","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","193","570559","0.0-1.0-1.5-1.174-0.174","2080","letters/1.wav","","32","2080","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","194","573069","0.0-1.0-1.5-1.175-0.175","null","letters/3.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","195","575579","0.0-1.0-1.5-1.176-0.176","1120","letters/3.wav","","32","1120","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","196","578081","0.0-1.0-1.5-1.177-0.177","1149","letters/3.wav","","32","1149","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","197","580590","0.0-1.0-1.5-1.178-0.178","null","letters/4.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","198","583100","0.0-1.0-1.5-1.179-0.179","null","letters/7.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","199","585610","0.0-1.0-1.5-1.180-0.180","null","letters/3.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","200","588117","0.0-1.0-1.5-1.181-0.181","null","letters/7.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","201","590620","0.0-1.0-1.5-1.182-0.182","null","letters/8.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","202","593140","0.0-1.0-1.5-1.183-0.183","949","letters/8.wav","","32","949","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","203","595650","0.0-1.0-1.5-1.184-0.184","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","204","598152","0.0-1.0-1.5-1.185-0.185","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"html-button-response","205","602009","0.0-1.0-1.5-2.5","3855","<p>You may take a short break if you wish.</p><p>Click the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","",""
"html-button-response","206","603345","0.0-1.0-1.6-0.6","1335","<p>You will now complete a <strong>1-back.</strong></p><p>Remember, this means that you should press SPACEBAR every time the sound you hear matches the one presented <strong>1</strong> position(s) previously.</p>","0","","","","","","","","","","","","","",""
"audio-keyboard-response","207","605851","0.0-1.0-1.6-1.186-0.186","null","letters/4.wav","","null","null","n-back-trial","0","1","FIRSTS","","0","","","","","",""
"audio-keyboard-response","208","608361","0.0-1.0-1.6-1.187-0.187","null","letters/8.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","209","610871","0.0-1.0-1.6-1.188-0.188","1011","letters/8.wav","","32","1011","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","210","613381","0.0-1.0-1.6-1.189-0.189","928","letters/8.wav","","32","928","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","211","615891","0.0-1.0-1.6-1.190-0.190","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","212","618411","0.0-1.0-1.6-1.191-0.191","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","213","620931","0.0-1.0-1.6-1.192-0.192","1091","letters/6.wav","","32","1091","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","214","623441","0.0-1.0-1.6-1.193-0.193","1019","letters/6.wav","","32","1019","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","215","625952","0.0-1.0-1.6-1.194-0.194","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","216","628472","0.0-1.0-1.6-1.195-0.195","null","letters/3.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","217","630982","0.0-1.0-1.6-1.196-0.196","808","letters/3.wav","","32","808","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","218","633502","0.0-1.0-1.6-1.197-0.197","null","letters/8.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","219","636022","0.0-1.0-1.6-1.198-0.198","null","letters/7.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","220","638533","0.0-1.0-1.6-1.199-0.199","931","letters/7.wav","","32","931","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","221","641034","0.0-1.0-1.6-1.200-0.200","960","letters/7.wav","","32","960","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","222","643542","0.0-1.0-1.6-1.201-0.201","null","letters/3.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","223","646063","0.0-1.0-1.6-1.202-0.202","null","letters/4.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","224","648573","0.0-1.0-1.6-1.203-0.203","null","letters/8.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","225","651082","0.0-1.0-1.6-1.204-0.204","1040","letters/8.wav","","32","1040","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","226","653593","0.0-1.0-1.6-1.205-0.205","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","227","656113","0.0-1.0-1.6-1.206-0.206","912","letters/2.wav","","32","912","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","228","658623","0.0-1.0-1.6-1.207-0.207","null","letters/4.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","229","661133","0.0-1.0-1.6-1.208-0.208","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","230","663654","0.0-1.0-1.6-1.209-0.209","1109","letters/1.wav","","32","1109","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","231","666174","0.0-1.0-1.6-1.210-0.210","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","232","668684","0.0-1.0-1.6-1.211-0.211","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","233","671194","0.0-1.0-1.6-1.212-0.212","null","letters/5.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","234","673714","0.0-1.0-1.6-1.213-0.213","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","235","676224","0.0-1.0-1.6-1.214-0.214","null","letters/3.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","236","678734","0.0-1.0-1.6-1.215-0.215","null","letters/7.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","237","681236","0.0-1.0-1.6-1.216-0.216","null","letters/3.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"html-button-response","238","684576","0.0-1.0-1.6-2.6","3339","<p>You may take a short break if you wish.</p><p>Click the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","",""
"html-button-response","239","685601","0.0-1.0-1.7-0.7","1023","<p>You will now complete a <strong>1-back.</strong></p><p>Remember, this means that you should press SPACEBAR every time the sound you hear matches the one presented <strong>1</strong> position(s) previously.</p>","0","","","","","","","","","","","","","",""
"audio-keyboard-response","240","688115","0.0-1.0-1.7-1.217-0.217","null","letters/7.wav","","null","null","n-back-trial","0","1","FIRSTS","","0","","","","","",""
"audio-keyboard-response","241","690625","0.0-1.0-1.7-1.218-0.218","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","242","693142","0.0-1.0-1.7-1.219-0.219","null","letters/4.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","243","695645","0.0-1.0-1.7-1.220-0.220","null","letters/5.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","244","698165","0.0-1.0-1.7-1.221-0.221","1360","letters/5.wav","","32","1360","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","245","700686","0.0-1.0-1.7-1.222-0.222","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","246","703205","0.0-1.0-1.7-1.223-0.223","1171","letters/6.wav","","32","1171","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","247","705726","0.0-1.0-1.7-1.224-0.224","1211","letters/6.wav","","32","1211","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","248","708236","0.0-1.0-1.7-1.225-0.225","1101","letters/6.wav","","32","1101","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","249","710746","0.0-1.0-1.7-1.226-0.226","1040","letters/6.wav","","32","1040","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","250","713256","0.0-1.0-1.7-1.227-0.227","null","letters/7.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","251","715776","0.0-1.0-1.7-1.228-0.228","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","252","718296","0.0-1.0-1.7-1.229-0.229","1149","letters/1.wav","","32","1149","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","253","720806","0.0-1.0-1.7-1.230-0.230","null","letters/5.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","254","723326","0.0-1.0-1.7-1.231-0.231","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","255","725837","0.0-1.0-1.7-1.232-0.232","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","256","728347","0.0-1.0-1.7-1.233-0.233","null","letters/4.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","257","730867","0.0-1.0-1.7-1.234-0.234","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","258","733377","0.0-1.0-1.7-1.235-0.235","null","letters/5.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","259","735897","0.0-1.0-1.7-1.236-0.236","989","letters/5.wav","","32","989","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","260","738417","0.0-1.0-1.7-1.237-0.237","1011","letters/5.wav","","32","1011","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","261","740937","0.0-1.0-1.7-1.238-0.238","null","letters/8.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","262","743439","0.0-1.0-1.7-1.239-0.239","979","letters/8.wav","","32","979","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","263","745957","0.0-1.0-1.7-1.240-0.240","null","letters/3.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","264","748467","0.0-1.0-1.7-1.241-0.241","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","265","750978","0.0-1.0-1.7-1.242-0.242","null","letters/8.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","266","753497","0.0-1.0-1.7-1.243-0.243","2320","letters/8.wav","","32","2320","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","267","756018","0.0-1.0-1.7-1.244-0.244","null","letters/5.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","268","758538","0.0-1.0-1.7-1.245-0.245","null","letters/7.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","269","761058","0.0-1.0-1.7-1.246-0.246","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","270","763560","0.0-1.0-1.7-1.247-0.247","null","letters/8.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"html-button-response","271","766520","0.0-1.0-1.7-2.7","2960","<p>You may take a short break if you wish.</p><p>Click the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","",""
"html-button-response","272","767496","0.0-1.0-1.8-0.8","975","<p>You will now complete a <strong>1-back.</strong></p><p>Remember, this means that you should press SPACEBAR every time the sound you hear matches the one presented <strong>1</strong> position(s) previously.</p>","0","","","","","","","","","","","","","",""
"audio-keyboard-response","273","769998","0.0-1.0-1.8-1.248-0.248","null","letters/4.wav","","null","null","n-back-trial","0","1","FIRSTS","","0","","","","","",""
"audio-keyboard-response","274","772518","0.0-1.0-1.8-1.249-0.249","null","letters/4.wav","","null","null","n-back-trial","0","1","T","0","","","","","","",""
"audio-keyboard-response","275","775039","0.0-1.0-1.8-1.250-0.250","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","276","777559","0.0-1.0-1.8-1.251-0.251","1008","letters/6.wav","","32","1008","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","277","780079","0.0-1.0-1.8-1.252-0.252","null","letters/5.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","278","782589","0.0-1.0-1.8-1.253-0.253","861","letters/5.wav","","32","861","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","279","785099","0.0-1.0-1.8-1.254-0.254","null","letters/3.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","280","787619","0.0-1.0-1.8-1.255-0.255","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","281","790129","0.0-1.0-1.8-1.256-0.256","1069","letters/1.wav","","32","1069","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","282","792639","0.0-1.0-1.8-1.257-0.257","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","283","795160","0.0-1.0-1.8-1.258-0.258","null","letters/8.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","284","797670","0.0-1.0-1.8-1.259-0.259","null","letters/5.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","285","800180","0.0-1.0-1.8-1.260-0.260","920","letters/5.wav","","32","920","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","286","802697","0.0-1.0-1.8-1.261-0.261","null","letters/7.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","287","805200","0.0-1.0-1.8-1.262-0.262","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","288","807720","0.0-1.0-1.8-1.263-0.263","899","letters/2.wav","","32","899","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","289","810240","0.0-1.0-1.8-1.264-0.264","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","290","812761","0.0-1.0-1.8-1.265-0.265","null","letters/3.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","291","815262","0.0-1.0-1.8-1.266-0.266","901","letters/3.wav","","32","901","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","292","817771","0.0-1.0-1.8-1.267-0.267","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","293","820291","0.0-1.0-1.8-1.268-0.268","851","letters/2.wav","","32","851","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","294","822811","0.0-1.0-1.8-1.269-0.269","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","295","825331","0.0-1.0-1.8-1.270-0.270","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","296","827842","0.0-1.0-1.8-1.271-0.271","851","letters/2.wav","","32","851","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","297","830362","0.0-1.0-1.8-1.272-0.272","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","298","832879","0.0-1.0-1.8-1.273-0.273","null","letters/8.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","299","835392","0.0-1.0-1.8-1.274-0.274","null","letters/4.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","300","837902","0.0-1.0-1.8-1.275-0.275","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","301","840412","0.0-1.0-1.8-1.276-0.276","null","letters/4.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","302","842932","0.0-1.0-1.8-1.277-0.277","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","303","845435","0.0-1.0-1.8-1.278-0.278","1280","letters/2.wav","","32","1280","n-back-trial","1","1","T","1","","","","","","",""
"html-button-response","304","848056","0.0-1.0-1.8-2.8","2620","<p>You may take a short break if you wish.</p><p>Click the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","",""
"html-button-response","305","849584","0.0-1.0-1.9-0.9","1527","<p>You will now complete a <strong>1-back.</strong></p><p>Remember, this means that you should press SPACEBAR every time the sound you hear matches the one presented <strong>1</strong> position(s) previously.</p>","0","","","","","","","","","","","","","",""
"audio-keyboard-response","306","852103","0.0-1.0-1.9-1.279-0.279","null","letters/1.wav","","null","null","n-back-trial","0","1","FIRSTS","","0","","","","","",""
"audio-keyboard-response","307","854622","0.0-1.0-1.9-1.280-0.280","null","letters/3.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","308","857142","0.0-1.0-1.9-1.281-0.281","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","309","859653","0.0-1.0-1.9-1.282-0.282","989","letters/2.wav","","32","989","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","310","862173","0.0-1.0-1.9-1.283-0.283","null","letters/3.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","311","864693","0.0-1.0-1.9-1.284-0.284","1211","letters/3.wav","","32","1211","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","312","867194","0.0-1.0-1.9-1.285-0.285","1101","letters/3.wav","","32","1101","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","313","869714","0.0-1.0-1.9-1.286-0.286","1168","letters/3.wav","","32","1168","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","314","872223","0.0-1.0-1.9-1.287-0.287","null","letters/7.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","315","874743","0.0-1.0-1.9-1.288-0.288","null","letters/4.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","316","877254","0.0-1.0-1.9-1.289-0.289","1040","letters/4.wav","","32","1040","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","317","879774","0.0-1.0-1.9-1.290-0.290","1301","letters/4.wav","","32","1301","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","318","882294","0.0-1.0-1.9-1.291-0.291","1021","letters/4.wav","","32","1021","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","319","884814","0.0-1.0-1.9-1.292-0.292","null","letters/7.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","320","887324","0.0-1.0-1.9-1.293-0.293","null","letters/5.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","321","889834","0.0-1.0-1.9-1.294-0.294","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","322","892345","0.0-1.0-1.9-1.295-0.295","null","letters/8.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","323","894865","0.0-1.0-1.9-1.296-0.296","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","324","897385","0.0-1.0-1.9-1.297-0.297","1069","letters/6.wav","","32","1069","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","325","899895","0.0-1.0-1.9-1.298-0.298","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","326","902415","0.0-1.0-1.9-1.299-0.299","null","letters/7.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","327","904935","0.0-1.0-1.9-1.300-0.300","null","letters/5.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","328","907455","0.0-1.0-1.9-1.301-0.301","1480","letters/5.wav","","32","1480","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","329","909975","0.0-1.0-1.9-1.302-0.302","null","letters/7.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","330","912496","0.0-1.0-1.9-1.303-0.303","null","letters/5.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","331","915015","0.0-1.0-1.9-1.304-0.304","null","letters/2.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","332","917536","0.0-1.0-1.9-1.305-0.305","1051","letters/2.wav","","32","1051","n-back-trial","1","1","T","1","","","","","","",""
"audio-keyboard-response","333","920056","0.0-1.0-1.9-1.306-0.306","null","letters/4.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","334","922576","0.0-1.0-1.9-1.307-0.307","null","letters/1.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","335","925094","0.0-1.0-1.9-1.308-0.308","null","letters/8.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"audio-keyboard-response","336","927596","0.0-1.0-1.9-1.309-0.309","null","letters/6.wav","","null","null","n-back-trial","0","1","NT","","0","","","","","",""
"html-button-response","337","930800","0.0-1.0-1.9-2.9","3203","<p>You may take a short break if you wish.</p><p>Click the button below when you are ready to continue.</p>","0","","","","","","","","","","","","","",""
"html-button-response","338","933272","0.0-1.0-2.0","2471","<p>Thank you for your responses.</p><p>This concludes the auditory memory task.</p>","0","","","ANB-SUMMARY","","","","","","99","0","0","0","0","0"
