"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","stimulus","key_press","responses","word","answer"
"html-keyboard-response","393","690605","0.0-393.0","6o2k6cn9law","679.7000000001863","calm","13","","",""
"audio-keyboard-response","394","692369","0.0-394.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","395","694390","0.0-395.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","396","694710","0.0-396.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_shed.wav","null","","",""
"survey-text","397","696390","0.0-397.0","6o2k6cn9law","1676.7000000001863","","","{""Q0"":""shed""}","shed","shed"
"html-keyboard-response","398","698420","0.0-398.0","6o2k6cn9law","null","shed","null","","",""
"audio-keyboard-response","399","700180","0.0-399.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","400","702220","0.0-400.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","401","702551","0.0-401.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_dock.wav","null","","",""
"survey-text","402","704518","0.0-402.0","6o2k6cn9law","1963.6000000000931","","","{""Q0"":""deck""}","dock","deck"
"html-keyboard-response","403","706550","0.0-403.0","6o2k6cn9law","null","dock","null","","",""
"audio-keyboard-response","404","708307","0.0-404.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","405","710330","0.0-405.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","406","710641","0.0-406.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_cure.wav","null","","",""
"survey-text","407","712334","0.0-407.0","6o2k6cn9law","1689.2999999998137","","","{""Q0"":""pure""}","cure","pure"
"html-keyboard-response","408","714351","0.0-408.0","6o2k6cn9law","null","cure","null","","",""
"audio-keyboard-response","409","716121","0.0-409.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","410","718140","0.0-410.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","411","718632","0.0-411.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_grease.wav","null","","",""
"survey-text","412","721382","0.0-412.0","6o2k6cn9law","2746.399999999907","","","{""Q0"":""dirty""}","grease","dirty"
"html-keyboard-response","413","723411","0.0-413.0","6o2k6cn9law","null","grease","null","","",""
"audio-keyboard-response","414","725171","0.0-414.0","6o2k6cn9law","160","","13","","",""
"html-keyboard-response","415","727211","0.0-415.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","416","727512","0.0-416.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_bomb.wav","null","","",""
"survey-text","417","728462","0.0-417.0","6o2k6cn9law","946.2999999998137","","","{""Q0"":""""}","bomb",""
"html-keyboard-response","418","730496","0.0-418.0","6o2k6cn9law","null","bomb","null","","",""
"audio-keyboard-response","419","732251","0.0-419.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","420","734271","0.0-420.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","421","734532","0.0-421.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_chill.wav","null","","",""
"survey-text","422","737117","0.0-422.0","6o2k6cn9law","2581.7999999998137","","","{""Q0"":""chip""}","chill","chip"
"html-keyboard-response","423","739141","0.0-423.0","6o2k6cn9law","null","chill","null","","",""
"audio-keyboard-response","424","740902","0.0-424.0","6o2k6cn9law","309","","13","","",""
"html-keyboard-response","425","742932","0.0-425.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","426","743173","0.0-426.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_took.wav","null","","",""
"survey-text","427","745110","0.0-427.0","6o2k6cn9law","1933.2999999998137","","","{""Q0"":""tick""}","took","tick"
"html-keyboard-response","428","747122","0.0-428.0","6o2k6cn9law","null","took","null","","",""
"audio-keyboard-response","429","748892","0.0-429.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","430","750922","0.0-430.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","431","751273","0.0-431.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_hoop.wav","null","","",""
"survey-text","432","754125","0.0-432.0","6o2k6cn9law","2848.6999999997206","","","{""Q0"":""coop""}","hoop","coop"
"html-keyboard-response","433","756152","0.0-433.0","6o2k6cn9law","null","hoop","null","","",""
"audio-keyboard-response","434","757913","0.0-434.0","6o2k6cn9law","899","","13","","",""
"html-keyboard-response","435","759943","0.0-435.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","436","760474","0.0-436.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_street.wav","null","","",""
"survey-text","437","763150","0.0-437.0","6o2k6cn9law","2672.2999999998137","","","{""Q0"":""sturdy""}","street","sturdy"
"html-keyboard-response","438","765183","0.0-438.0","6o2k6cn9law","null","street","null","","",""
"audio-keyboard-response","439","766953","0.0-439.0","6o2k6cn9law","389","","13","","",""
"html-keyboard-response","440","768983","0.0-440.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","441","769324","0.0-441.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_fish.wav","null","","",""
"survey-text","442","770845","0.0-442.0","6o2k6cn9law","1517.5","","","{""Q0"":""fish""}","fish","fish"
"html-keyboard-response","443","772863","0.0-443.0","6o2k6cn9law","null","fish","null","","",""
"audio-keyboard-response","444","774633","0.0-444.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","445","776664","0.0-445.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","446","776985","0.0-446.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_punch.wav","null","","",""
"survey-text","447","777526","0.0-447.0","6o2k6cn9law","537.3999999999069","","","{""Q0"":""""}","punch",""
"html-keyboard-response","448","779550","0.0-448.0","6o2k6cn9law","null","punch","null","","",""
"audio-keyboard-response","449","781314","0.0-449.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","450","783354","0.0-450.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","451","783685","0.0-451.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_test.wav","null","","",""
"survey-text","452","787366","0.0-452.0","6o2k6cn9law","3676.899999999907","","","{""Q0"":""task""}","test","task"
"html-keyboard-response","453","789245","0.0-453.0","6o2k6cn9law","860","test","13","","",""
"audio-keyboard-response","454","791005","0.0-454.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","455","793025","0.0-455.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","456","793326","0.0-456.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_pure.wav","null","","",""
"survey-text","457","795806","0.0-457.0","6o2k6cn9law","2476.7999999998137","","","{""Q0"":""pure""}","pure","pure"
"html-keyboard-response","458","797825","0.0-458.0","6o2k6cn9law","null","pure","null","","",""
"audio-keyboard-response","459","799595","0.0-459.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","460","801635","0.0-460.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","461","802086","0.0-461.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_snoop.wav","null","","",""
"survey-text","462","804357","0.0-462.0","6o2k6cn9law","2267.9000000003725","","","{""Q0"":""sleep""}","snoop","sleep"
"html-keyboard-response","463","806381","0.0-463.0","6o2k6cn9law","null","snoop","null","","",""
"audio-keyboard-response","464","808135","0.0-464.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","465","810156","0.0-465.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","466","810647","0.0-466.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_shrug.wav","null","","",""
"survey-text","467","812662","0.0-467.0","6o2k6cn9law","2011.3999999999069","","","{""Q0"":""shrug""}","shrug","shrug"
"html-keyboard-response","468","814069","0.0-468.0","6o2k6cn9law","401.6999999997206","shrug","13","","",""
"audio-keyboard-response","469","815826","0.0-469.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","470","817846","0.0-470.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","471","818147","0.0-471.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_check.wav","null","","",""
"survey-text","472","818926","0.0-472.0","6o2k6cn9law","775","","","{""Q0"":""""}","check",""
"html-keyboard-response","473","820557","0.0-473.0","6o2k6cn9law","622.1000000000931","check","13","","",""
"audio-keyboard-response","474","822317","0.0-474.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","475","824337","0.0-475.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","476","824597","0.0-476.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_tune.wav","null","","",""
"survey-text","477","825350","0.0-477.0","6o2k6cn9law","748.7999999998137","","","{""Q0"":""""}","tune",""
"html-keyboard-response","478","827378","0.0-478.0","6o2k6cn9law","null","tune","null","","",""
"audio-keyboard-response","479","829137","0.0-479.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","480","831157","0.0-480.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","481","831458","0.0-481.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_claw.wav","null","","",""
"survey-text","482","832278","0.0-482.0","6o2k6cn9law","816.1999999997206","","","{""Q0"":""""}","claw",""
"html-keyboard-response","483","834309","0.0-483.0","6o2k6cn9law","null","claw","null","","",""
"audio-keyboard-response","484","836077","0.0-484.0","6o2k6cn9law","1240","","13","","",""
"html-keyboard-response","485","838097","0.0-485.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","486","838508","0.0-486.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_brew.wav","null","","",""
"survey-text","487","839141","0.0-487.0","6o2k6cn9law","629.7000000001863","","","{""Q0"":""""}","brew",""
"html-keyboard-response","488","841158","0.0-488.0","6o2k6cn9law","null","brew","null","","",""
"audio-keyboard-response","489","842927","0.0-489.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","490","844948","0.0-490.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","491","845398","0.0-491.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_crest.wav","null","","",""
"survey-text","492","848253","0.0-492.0","6o2k6cn9law","2851.6999999997206","","","{""Q0"":""""}","crest",""
"html-keyboard-response","493","850278","0.0-493.0","6o2k6cn9law","null","crest","null","","",""
"audio-keyboard-response","494","852038","0.0-494.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","495","854068","0.0-495.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","496","854319","0.0-496.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_who.wav","null","","",""
"survey-text","497","854997","0.0-497.0","6o2k6cn9law","675.1000000000931","","","{""Q0"":""""}","who",""
"html-keyboard-response","498","857018","0.0-498.0","6o2k6cn9law","null","who","null","","",""
"audio-keyboard-response","499","858778","0.0-499.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","500","860808","0.0-500.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","501","861109","0.0-501.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_choose.wav","null","","",""
"survey-text","502","861798","0.0-502.0","6o2k6cn9law","685","","","{""Q0"":""""}","choose",""
"html-keyboard-response","503","863819","0.0-503.0","6o2k6cn9law","null","choose","null","","",""
"audio-keyboard-response","504","865579","0.0-504.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","505","867609","0.0-505.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","506","867849","0.0-506.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_new.wav","null","","",""
"survey-text","507","892085","0.0-507.0","6o2k6cn9law","24232.100000000093","","","{""Q0"":""""}","new",""
"html-keyboard-response","508","893997","0.0-508.0","6o2k6cn9law","895.7999999998137","new","13","","",""
"audio-keyboard-response","509","895771","0.0-509.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","510","897800","0.0-510.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","511","898291","0.0-511.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_speak.wav","null","","",""
"survey-text","512","902141","0.0-512.0","6o2k6cn9law","3846.399999999907","","","{""Q0"":""squeak""}","speak","squeak"
"html-keyboard-response","513","904170","0.0-513.0","6o2k6cn9law","null","speak","null","","",""
"audio-keyboard-response","514","905941","0.0-514.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","515","907968","0.0-515.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","516","908421","0.0-516.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_spool.wav","null","","",""
"survey-text","517","909133","0.0-517.0","6o2k6cn9law","707.9000000003725","","","{""Q0"":""""}","spool",""
"html-keyboard-response","518","911161","0.0-518.0","6o2k6cn9law","null","spool","null","","",""
"audio-keyboard-response","519","912931","0.0-519.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","520","914961","0.0-520.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","521","915231","0.0-521.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_tall.wav","null","","",""
"survey-text","522","915965","0.0-522.0","6o2k6cn9law","729.7999999998137","","","{""Q0"":""""}","tall",""
"html-keyboard-response","523","918001","0.0-523.0","6o2k6cn9law","null","tall","null","","",""
"audio-keyboard-response","524","919756","0.0-524.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","525","921771","0.0-525.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","526","922202","0.0-526.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_launch.wav","null","","",""
"survey-text","527","922565","0.0-527.0","6o2k6cn9law","359.10000000009313","","","{""Q0"":""""}","launch",""
"html-keyboard-response","528","924602","0.0-528.0","6o2k6cn9law","null","launch","null","","",""
"audio-keyboard-response","529","926371","0.0-529.0","6o2k6cn9law","669","","13","","",""
"html-keyboard-response","530","928412","0.0-530.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","531","928642","0.0-531.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_top.wav","null","","",""
"survey-text","532","930245","0.0-532.0","6o2k6cn9law","1597","","","{""Q0"":""tap""}","top","tap"
"html-keyboard-response","533","931764","0.0-533.0","6o2k6cn9law","501.6999999997206","top","13","","",""
"audio-keyboard-response","534","933532","0.0-534.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","535","935557","0.0-535.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","536","935943","0.0-536.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_troop.wav","null","","",""
"survey-text","537","936565","0.0-537.0","6o2k6cn9law","618.3999999999069","","","{""Q0"":""""}","troop",""
"html-keyboard-response","538","938592","0.0-538.0","6o2k6cn9law","null","troop","null","","",""
"audio-keyboard-response","539","940362","0.0-539.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","540","942392","0.0-540.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","541","942793","0.0-541.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_hedge.wav","null","","",""
"survey-text","542","944125","0.0-542.0","6o2k6cn9law","1328.2000000001863","","","{""Q0"":""""}","hedge",""
"html-keyboard-response","543","946136","0.0-543.0","6o2k6cn9law","null","hedge","null","","",""
"audio-keyboard-response","544","947893","0.0-544.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","545","949931","0.0-545.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","546","950313","0.0-546.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_least.wav","null","","",""
"survey-text","547","953485","0.0-547.0","6o2k6cn9law","3167.7000000001863","","","{""Q0"":""least""}","least","least"
"html-keyboard-response","548","955513","0.0-548.0","6o2k6cn9law","null","least","null","","",""
"audio-keyboard-response","549","957273","0.0-549.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","550","959303","0.0-550.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","551","959654","0.0-551.0","6o2k6cn9law","null","perceptual_learning_stimuli/f1/r_bead.wav","null","","",""
"survey-text","552","961661","0.0-552.0","6o2k6cn9law","2002.9000000003725","","","{""Q0"":""did""}","bead","did"
"html-keyboard-response","553","963674","0.0-553.0","6o2k6cn9law","null","bead","null","","",""
"audio-keyboard-response","554","965444","0.0-554.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","555","986054","0.0-555.0","6o2k6cn9law","20089.799999999814","The next block will be similar to the last block as again you will receive feedback after you have typed in the word that you have heard. Please make sure to note if there is a difference between what you typed and what the word really is.","32","","",""
"html-keyboard-response","556","988086","0.0-556.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","557","988456","0.0-557.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_rug.wav","null","","",""
"survey-text","558","990294","0.0-558.0","6o2k6cn9law","1833.2000000001863","","","{""Q0"":""egg""}","rug","egg"
"html-keyboard-response","559","991909","0.0-559.0","6o2k6cn9law","612.8999999999069","rug","13","","",""
"audio-keyboard-response","560","993673","0.0-560.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","561","995716","0.0-561.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","562","996226","0.0-562.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_spice.wav","null","","",""
"survey-text","563","998429","0.0-563.0","6o2k6cn9law","2198.899999999907","","","{""Q0"":""spice""}","spice","spice"
"html-keyboard-response","564","1000446","0.0-564.0","6o2k6cn9law","null","spice","null","","",""
"audio-keyboard-response","565","1002217","0.0-565.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","566","1004246","0.0-566.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","567","1004687","0.0-567.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_grit.wav","null","","",""
"survey-text","568","1007046","0.0-568.0","6o2k6cn9law","2354.5","","","{""Q0"":""""}","grit",""
"html-keyboard-response","569","1009056","0.0-569.0","6o2k6cn9law","null","grit","null","","",""
"audio-keyboard-response","570","1010817","0.0-570.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","571","1012847","0.0-571.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","572","1013187","0.0-572.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_sup.wav","null","","",""
"survey-text","573","1013470","0.0-573.0","6o2k6cn9law","278.5","","","{""Q0"":""""}","sup",""
"html-keyboard-response","574","1015487","0.0-574.0","6o2k6cn9law","null","sup","null","","",""
"audio-keyboard-response","575","1017247","0.0-575.0","6o2k6cn9law","939","","13","","",""
"html-keyboard-response","576","1019277","0.0-576.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","577","1019768","0.0-577.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_next.wav","null","","",""
"survey-text","578","1020206","0.0-578.0","6o2k6cn9law","433.60000000009313","","","{""Q0"":""""}","next",""
"html-keyboard-response","579","1022226","0.0-579.0","6o2k6cn9law","null","next","null","","",""
"audio-keyboard-response","580","1023987","0.0-580.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","581","1026018","0.0-581.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","582","1026348","0.0-582.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_pinch.wav","null","","",""
"survey-text","583","1026694","0.0-583.0","6o2k6cn9law","341.3000000002794","","","{""Q0"":""""}","pinch",""
"html-keyboard-response","584","1028718","0.0-584.0","6o2k6cn9law","null","pinch","null","","",""
"audio-keyboard-response","585","1030488","0.0-585.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","586","1032518","0.0-586.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","587","1032908","0.0-587.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_charge.wav","null","","",""
"survey-text","588","1033453","0.0-588.0","6o2k6cn9law","541","","","{""Q0"":""""}","charge",""
"html-keyboard-response","589","1035478","0.0-589.0","6o2k6cn9law","null","charge","null","","",""
"audio-keyboard-response","590","1037233","0.0-590.0","6o2k6cn9law","1269","","13","","",""
"html-keyboard-response","591","1039269","0.0-591.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","592","1039649","0.0-592.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_notch.wav","null","","",""
"survey-text","593","1040814","0.0-593.0","6o2k6cn9law","1160.5","","","{""Q0"":""""}","notch",""
"html-keyboard-response","594","1042840","0.0-594.0","6o2k6cn9law","null","notch","null","","",""
"audio-keyboard-response","595","1044599","0.0-595.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","596","1046626","0.0-596.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","597","1046889","0.0-597.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_raw.wav","null","","",""
"survey-text","598","1047590","0.0-598.0","6o2k6cn9law","696.5","","","{""Q0"":""""}","raw",""
"html-keyboard-response","599","1049624","0.0-599.0","6o2k6cn9law","null","raw","null","","",""
"audio-keyboard-response","600","1051379","0.0-600.0","6o2k6cn9law","1312","","13","","",""
"html-keyboard-response","601","1053404","0.0-601.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","602","1053830","0.0-602.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_budge.wav","null","","",""
"survey-text","603","1054694","0.0-603.0","6o2k6cn9law","859.5","","","{""Q0"":""""}","budge",""
"html-keyboard-response","604","1056716","0.0-604.0","6o2k6cn9law","null","budge","null","","",""
"audio-keyboard-response","605","1058479","0.0-605.0","6o2k6cn9law","29","","13","","",""
"html-keyboard-response","606","1060509","0.0-606.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","607","1060970","0.0-607.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_scare.wav","null","","",""
"survey-text","608","1063206","0.0-608.0","6o2k6cn9law","2231.5","","","{""Q0"":""scatter""}","scare","scatter"
"html-keyboard-response","609","1065240","0.0-609.0","6o2k6cn9law","null","scare","null","","",""
"audio-keyboard-response","610","1067000","0.0-610.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","611","1069020","0.0-611.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","612","1069340","0.0-612.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_deep.wav","null","","",""
"survey-text","613","1072285","0.0-613.0","6o2k6cn9law","2941.100000000093","","","{""Q0"":""deep""}","deep","deep"
"html-keyboard-response","614","1074320","0.0-614.0","6o2k6cn9law","null","deep","null","","",""
"audio-keyboard-response","615","1076090","0.0-615.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","616","1078120","0.0-616.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","617","1078511","0.0-617.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_bolt.wav","null","","",""
"survey-text","618","1080413","0.0-618.0","6o2k6cn9law","1898.6000000000931","","","{""Q0"":""bird""}","bolt","bird"
"html-keyboard-response","619","1082441","0.0-619.0","6o2k6cn9law","null","bolt","null","","",""
"audio-keyboard-response","620","1084201","0.0-620.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","621","1086231","0.0-621.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","622","1086532","0.0-622.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_toss.wav","null","","",""
"survey-text","623","1088517","0.0-623.0","6o2k6cn9law","1981.7000000001863","","","{""Q0"":""test""}","toss","test"
"html-keyboard-response","624","1090531","0.0-624.0","6o2k6cn9law","null","toss","null","","",""
"audio-keyboard-response","625","1092291","0.0-625.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","626","1094312","0.0-626.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","627","1094642","0.0-627.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_pest.wav","null","","",""
"survey-text","628","1096333","0.0-628.0","6o2k6cn9law","1687.3999999999069","","","{""Q0"":""test""}","pest","test"
"html-keyboard-response","629","1098362","0.0-629.0","6o2k6cn9law","null","pest","null","","",""
"audio-keyboard-response","630","1100121","0.0-630.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","631","1102152","0.0-631.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","632","1102412","0.0-632.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_tick.wav","null","","",""
"survey-text","633","1103502","0.0-633.0","6o2k6cn9law","1085.2999999998137","","","{""Q0"":""""}","tick",""
"html-keyboard-response","634","1105517","0.0-634.0","6o2k6cn9law","null","tick","null","","",""
"audio-keyboard-response","635","1107272","0.0-635.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","636","1109302","0.0-636.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","637","1109763","0.0-637.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_skid.wav","null","","",""
"survey-text","638","1110181","0.0-638.0","6o2k6cn9law","414.70000000018626","","","{""Q0"":""""}","skid",""
"html-keyboard-response","639","1112210","0.0-639.0","6o2k6cn9law","null","skid","null","","",""
"audio-keyboard-response","640","1113982","0.0-640.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","641","1116012","0.0-641.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","642","1116453","0.0-642.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_skit.wav","null","","",""
"survey-text","643","1118549","0.0-643.0","6o2k6cn9law","2092.7000000001863","","","{""Q0"":""spit""}","skit","spit"
"html-keyboard-response","644","1120582","0.0-644.0","6o2k6cn9law","null","skit","null","","",""
"audio-keyboard-response","645","1122352","0.0-645.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","646","1124383","0.0-646.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","647","1124704","0.0-647.0","6o2k6cn9law","null","perceptual_learning_stimuli/f2/r_fed.wav","null","","",""
"survey-text","648","1127061","0.0-648.0","6o2k6cn9law","2354.1999999997206","","","{""Q0"":""stub""}","fed","stub"
"html-keyboard-response","649","1129073","0.0-649.0","6o2k6cn9law","null","fed","null","","",""
"audio-keyboard-response","650","1130833","0.0-650.0","6o2k6cn9law","null","","null","","",""
"html-keyboard-response","651","1132863","0.0-651.0","6o2k6cn9law","null","<div id=""countdown"">***</div>","null","","",""
